customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Churn
9498-FIMXL,Female,29,8,Yes,DOCSIS,No internet service,No internet service,2,576.0,No
2379-GYFLQ,Male,47,46,Yes,Fiber optic,Yes,No,1,2847.0,No
0122-OAHPZ,Female,57,7,Yes,Fiber optic,No,No,2,2215.5,Yes
2868-SNELZ,Female,18,2,Yes,Fiber optic,No,No,1,2418.0,Yes
4322-RCYMT,Male,29,68,Yes,DSL,No,Yes,0,2274.0,Yes
6680-NENYN,Female,38,43,Yes,Fiber optic,Yes,Yes,0,3138.0,Yes
2088-IEBAU,Female,39,68,Yes,DSL,Yes,Yes,2,2644.5,No
7982-VCELR,Female,18,36,Yes,Fiber optic,Yes,Yes,1,2844.0,No
1343-EHPYB,Male,52,63,Yes,Fiber optic,Yes,Yes,1,3102.0,Yes
6035-BXTTY,Female,21,32,Yes,DSL,No,No,2,1639.5,No
6885-PKOAM,Female,28,71,Yes,DSL,Yes,Yes,0,2572.5,No
7520-HQWJU,Female,46,66,Yes,DSL,No,No,0,2023.5,No
9639-BUJXT,Male,19,63,Yes,DOCSIS,No internet service,No internet service,1,615.0,No
5924-SNGKP,Female,28,41,Yes,DOCSIS,No internet service,No internet service,2,607.5,No
0021-IKXGC,Female,52,1,Yes,Fiber optic,No,No,1,2163.0,No
2034-GDRCN,Female,25,2,Yes,Fiber optic,Yes,Yes,2,2712.0,Yes
8966-SNIZF,Female,60,70,Yes,DOCSIS,No internet service,No internet service,0,583.5,No
6243-OZGFH,Female,38,23,No,DSL,Yes,Yes,1,1348.5,No
4654-DLAMQ,Female,52,64,Yes,Fiber optic,No,Yes,1,2910.0,No
0513-RBGPE,Male,58,37,Yes,DSL,No,No,0,1884.0,No
5160-UXJED,Male,59,17,Yes,DSL,No,No,0,1338.0,No
4115-NZRKS,Female,20,7,Yes,Fiber optic,Yes,Yes,1,2674.5,No
0219-YTZUE,Male,47,4,Yes,Fiber optic,No,No,2,2544.0,Yes
0623-IIHUG,Female,32,21,No,DSL,Yes,No,1,1257.0,Yes
4572-DVCGN,Female,33,10,Yes,Fiber optic,No,Yes,1,2407.5,Yes
3351-NGXYI,Female,46,16,Yes,DSL,No,No,0,1623.0,No
8984-EYLLL,Male,43,64,Yes,Fiber optic,Yes,Yes,2,3157.5,No
9057-MSWCO,Male,33,27,No,DSL,No,No,1,922.5,Yes
9833-TGFHX,Male,47,42,Yes,Fiber optic,Yes,Yes,2,2913.0,No
9294-TDIPC,Male,57,5,Yes,DOCSIS,No internet service,No internet service,1,606.0,No
5229-DTFYB,Female,59,41,Yes,Fiber optic,Yes,Yes,2,2964.0,No
0104-PPXDV,Male,35,58,Yes,DSL,No,No,0,1509.0,No
5176-LMJXE,Female,35,47,Yes,DOCSIS,No internet service,No internet service,0,616.5,No
3583-KRKMD,Male,53,18,Yes,Fiber optic,No,No,0,2277.0,No
1010-DIAUQ,Male,35,5,Yes,Fiber optic,Yes,Yes,2,2895.0,Yes
9069-LGEUL,Male,36,23,Yes,DSL,No,Yes,1,1798.5,No
7302-ZHMHP,Female,25,1,Yes,DOCSIS,No internet service,No internet service,0,574.5,No
9571-EDEBV,Male,24,71,Yes,Fiber optic,Yes,Yes,2,2959.5,No
3520-FJGCV,Male,43,72,Yes,Fiber optic,Yes,Yes,0,3378.0,No
6563-VRERX,Male,42,33,Yes,DOCSIS,No internet service,No internet service,2,618.0,No
0259-GBZSH,Male,61,2,Yes,Fiber optic,Yes,No,2,2569.5,Yes
6122-EFVKN,Male,18,24,No,DSL,No,No,1,1072.5,No
2805-EDJPQ,Female,54,56,Yes,Fiber optic,No,Yes,1,2992.5,No
6862-CQUMB,Male,19,37,Yes,Fiber optic,Yes,Yes,2,2883.0,No
7156-MXBJE,Female,45,43,Yes,DSL,Yes,Yes,2,2553.0,No
6158-HDPXZ,Male,46,1,No,DSL,No,No,2,760.5,No
9601-BRXPO,Female,42,25,Yes,Fiber optic,Yes,Yes,0,3148.5,Yes
2863-IMQDR,Female,39,61,Yes,DSL,Yes,Yes,1,2689.5,No
5686-CMAWK,Male,32,17,Yes,Fiber optic,No,No,2,2602.5,No
5651-CRHKQ,Female,46,41,Yes,Fiber optic,No,No,2,2586.0,No
6905-NIQIN,Male,31,1,Yes,DSL,No,No,2,1519.5,Yes
8204-YJCLA,Male,53,72,No,DSL,Yes,Yes,0,1944.0,No
5167-ZFFMM,Male,29,1,Yes,Fiber optic,No,Yes,0,2725.5,Yes
6583-SZVGP,Male,28,48,Yes,Fiber optic,Yes,Yes,0,3243.0,No
4895-TMWIR,Male,30,11,Yes,DOCSIS,No internet service,No internet service,1,598.5,Yes
0533-BNWKF,Female,21,55,Yes,Fiber optic,No,No,2,2563.5,Yes
1708-PBBOA,Female,35,42,No,DSL,No,Yes,2,1642.5,No
8782-LKFPK,Male,37,44,Yes,Fiber optic,No,Yes,1,2712.0,No
5522-JBWMO,Male,38,1,Yes,DSL,No,No,0,1320.0,No
3597-MVHJT,Female,44,27,Yes,Fiber optic,Yes,Yes,2,2868.0,No
9774-NRNAU,Male,53,27,Yes,DSL,Yes,Yes,2,2544.0,No
0224-RLWWD,Female,33,2,Yes,DSL,No,No,1,1329.0,No
9967-ATRFS,Female,42,19,Yes,DOCSIS,No internet service,No internet service,2,597.0,No
3951-NJCVI,Female,62,42,Yes,Fiber optic,Yes,Yes,1,2851.5,No
2977-CEBSX,Female,21,66,Yes,DSL,Yes,Yes,1,2701.5,No
0177-PXBAT,Male,39,33,Yes,Fiber optic,Yes,Yes,1,3297.0,No
6599-CEBNN,Female,50,34,Yes,Fiber optic,No,No,2,2218.5,Yes
2519-ERQOJ,Male,52,33,No,DSL,Yes,Yes,0,1638.0,No
5876-QMYLD,Female,46,23,Yes,DOCSIS,No internet service,No internet service,2,601.5,No
2277-AXSDC,Female,23,32,Yes,DOCSIS,No internet service,No internet service,1,592.5,No
9442-JTWDL,Female,56,11,Yes,DOCSIS,No internet service,No internet service,2,601.5,No
0979-PHULV,Male,58,69,Yes,Fiber optic,Yes,Yes,0,2983.5,Yes
3067-SVMTC,Female,53,68,Yes,DSL,No,No,0,1677.0,No
5495-GPSRW,Male,24,20,Yes,DOCSIS,No internet service,No internet service,0,591.0,No
7606-BPHHN,Male,61,72,Yes,DOCSIS,No internet service,No internet service,1,594.0,No
4742-DRORA,Male,57,60,Yes,Fiber optic,Yes,No,2,2862.0,No
0111-KLBQG,Male,24,32,Yes,Fiber optic,Yes,Yes,1,2818.5,No
4800-VHZKI,Female,27,1,Yes,DOCSIS,No internet service,No internet service,0,597.0,Yes
7989-CHGTL,Male,30,1,Yes,DOCSIS,No internet service,No internet service,0,588.0,Yes
0334-GDDSO,Male,21,3,Yes,Fiber optic,No,No,2,2440.5,Yes
4163-NCJAK,Female,48,46,Yes,DOCSIS,No internet service,No internet service,2,733.5,No
5233-AOZUF,Female,25,29,Yes,Fiber optic,No,No,2,2248.5,No
5973-EJGDP,Male,22,51,Yes,Fiber optic,No,No,0,2620.5,No
1996-DBMUS,Female,64,48,Yes,Fiber optic,No,No,2,2119.5,No
7916-VCCPB,Female,38,16,Yes,Fiber optic,No,No,0,2197.5,No
4686-GEFRM,Male,40,70,Yes,Fiber optic,No,Yes,1,2961.0,No
5249-QYHEX,Female,40,40,Yes,DOCSIS,No internet service,No internet service,0,744.0,No
0578-SKVMF,Female,27,22,Yes,Fiber optic,No,Yes,2,2499.0,Yes
5564-NEMQO,Female,37,1,Yes,Fiber optic,No,No,1,2259.0,Yes
2233-FAGXV,Female,40,5,Yes,DOCSIS,No internet service,No internet service,2,729.0,No
5605-IYGFG,Female,56,7,Yes,Fiber optic,No,No,1,2095.5,No
7663-ZTEGJ,Male,43,29,Yes,Fiber optic,No,Yes,2,3016.5,No
3935-TBRZZ,Male,55,44,Yes,DOCSIS,No internet service,No internet service,1,771.0,No
8111-BKVDS,Female,29,10,No,DSL,No,No,2,1221.0,No
2055-SIFSS,Female,48,55,Yes,DSL,No,No,1,1549.5,No
2806-MLNTI,Male,24,52,Yes,Fiber optic,Yes,Yes,1,3153.0,No
8734-DKSTZ,Female,47,10,Yes,Fiber optic,No,Yes,1,2578.5,No
4360-PNRQB,Male,64,18,Yes,Fiber optic,No,No,1,2268.0,No
6152-ONASV,Female,19,68,Yes,DSL,No,No,2,1747.5,No
9063-ZGTUY,Female,19,61,Yes,DOCSIS,No internet service,No internet service,0,582.0,Yes
7781-HVGMK,Female,32,72,No,DSL,Yes,Yes,1,1956.0,No
2181-UAESM,Male,19,2,Yes,DSL,No,No,0,1603.5,No
2957-LOLHO,Male,34,12,Yes,DSL,No,No,1,1362.0,Yes
6048-NJXHX,Male,29,41,Yes,DOCSIS,No internet service,No internet service,2,592.5,No
2320-SLKMB,Female,36,26,No,DSL,Yes,No,2,1333.5,No
4980-URKXC,Male,49,36,Yes,DOCSIS,No internet service,No internet service,0,625.5,No
4376-KFVRS,Male,57,72,Yes,Fiber optic,Yes,Yes,0,3421.5,No
5886-VLQVU,Male,58,35,Yes,Fiber optic,No,Yes,2,2695.5,No
3577-AMVUX,Male,45,1,Yes,DSL,No,No,2,1651.5,No
0771-WLCLA,Female,41,16,Yes,Fiber optic,Yes,Yes,0,3388.5,No
5628-RKIFK,Female,43,49,Yes,Fiber optic,Yes,Yes,2,3046.5,No
0206-TBWLC,Female,41,54,Yes,Fiber optic,Yes,Yes,1,3439.5,No
2937-FTHUR,Female,34,18,Yes,DSL,No,Yes,1,1944.0,No
1910-FMXJM,Female,50,36,Yes,Fiber optic,No,Yes,1,2412.0,No
7752-XUSCI,Female,29,60,Yes,Fiber optic,Yes,Yes,0,3177.0,Yes
4110-PFEUZ,Female,35,1,Yes,Fiber optic,No,No,0,2086.5,Yes
0732-OCQOC,Female,45,52,Yes,DOCSIS,No internet service,No internet service,1,751.5,No
5168-MSWXT,Male,21,8,Yes,Fiber optic,Yes,Yes,2,2842.5,No
1090-ESELR,Male,44,72,Yes,Fiber optic,Yes,Yes,0,3165.0,No
8592-PLTMQ,Female,60,64,Yes,DOCSIS,No internet service,No internet service,0,741.0,No
5760-WRAHC,Female,46,22,Yes,DSL,No,Yes,0,2092.5,No
8847-GEOOQ,Male,40,60,No,DSL,Yes,Yes,1,1806.0,No
0256-LTHVJ,Female,22,28,Yes,Fiber optic,No,Yes,1,2431.5,Yes
4785-FCIFB,Female,20,61,Yes,DOCSIS,No internet service,No internet service,2,732.0,No
8313-NDOIA,Female,25,24,Yes,Fiber optic,Yes,Yes,0,3124.5,No
5149-CUZUJ,Male,45,28,Yes,Fiber optic,Yes,No,2,2787.0,No
0942-KOWSM,Female,34,30,Yes,DSL,Yes,Yes,2,2424.0,No
4237-CLSMM,Male,63,2,Yes,DOCSIS,No internet service,No internet service,0,600.0,No
1452-VOQCH,Male,34,1,Yes,Fiber optic,No,No,1,2253.0,No
4719-UMSIY,Male,63,6,Yes,DOCSIS,No internet service,No internet service,0,589.5,No
6614-VBEGU,Female,26,24,Yes,DSL,Yes,Yes,2,2083.5,No
0880-TKATG,Male,27,4,Yes,Fiber optic,Yes,Yes,0,3034.5,Yes
3811-VBYBZ,Male,25,7,Yes,Fiber optic,Yes,Yes,0,2994.0,Yes
1480-BKXGA,Male,20,72,Yes,Fiber optic,Yes,Yes,0,3481.5,No
2996-XAUVF,Male,34,70,No,DSL,No,Yes,0,1201.5,No
9076-AXYIK,Male,30,64,Yes,Fiber optic,Yes,Yes,0,3063.0,No
5968-XQIVE,Male,41,72,Yes,Fiber optic,Yes,No,2,2691.0,No
8896-RAZCR,Female,33,44,Yes,DOCSIS,No internet service,No internet service,2,597.0,No
4640-UHDOS,Female,45,13,Yes,DSL,No,Yes,0,1678.5,Yes
4933-IKULF,Female,33,17,Yes,DOCSIS,No internet service,No internet service,2,619.5,No
3583-EKAPL,Male,29,1,Yes,DSL,No,Yes,2,1650.0,Yes
1304-BCCFO,Male,62,9,Yes,DSL,Yes,Yes,1,2101.5,No
4104-PVRPS,Male,31,24,Yes,DSL,No,No,0,1608.0,No
9399-APLBT,Female,31,1,Yes,Fiber optic,No,No,2,2241.0,Yes
2359-KMGLI,Male,49,24,Yes,Fiber optic,No,No,1,2407.5,Yes
3780-DDGSE,Male,37,35,Yes,DSL,Yes,Yes,2,2281.5,No
4431-EDMIQ,Female,23,7,Yes,DSL,Yes,No,0,2271.0,No
0306-JAELE,Male,57,5,Yes,Fiber optic,Yes,Yes,2,2883.0,Yes
6227-HWPWX,Female,44,15,Yes,Fiber optic,No,No,0,2070.0,Yes
0486-LGCCH,Male,35,11,Yes,DOCSIS,No internet service,No internet service,0,589.5,No
0447-BEMNG,Female,39,48,No,DSL,No,Yes,1,1359.0,Yes
4612-SSVHJ,Female,54,20,Yes,Fiber optic,No,Yes,1,2443.5,No
5168-MQQCA,Female,59,72,Yes,Fiber optic,Yes,Yes,2,3255.0,No
5949-XIKAE,Female,62,8,Yes,Fiber optic,Yes,No,0,2506.5,Yes
7971-HLVXI,Male,59,72,Yes,Fiber optic,No,Yes,0,2535.0,No
9094-AZPHK,Female,64,15,Yes,Fiber optic,Yes,Yes,2,3004.5,No
3649-JPUGY,Male,60,72,Yes,DSL,Yes,Yes,0,2658.0,No
4472-LVYGI,Female,42,0,No,DSL,Yes,No,0,1576.5,No
8372-JUXUI,Male,61,1,Yes,Fiber optic,No,No,2,2230.5,Yes
3552-CTCYF,Male,23,63,Yes,Fiber optic,Yes,Yes,1,3144.0,No
6778-YSNIH,Female,60,2,Yes,DSL,Yes,No,0,1770.0,No
0388-EOPEX,Female,59,2,Yes,Fiber optic,No,No,1,2232.0,Yes
5756-OZRIO,Male,39,61,Yes,DSL,No,Yes,2,1921.5,No
6579-JPICP,Male,61,1,Yes,DOCSIS,No internet service,No internet service,1,612.0,No
8205-OTCHB,Male,59,22,No,DSL,No,Yes,2,1312.5,Yes
4134-BSXLX,Male,60,28,Yes,DSL,No,No,2,1827.0,No
0505-SPOOW,Female,63,70,Yes,DOCSIS,No internet service,No internet service,0,594.0,No
6235-VDHOM,Female,46,5,No,DSL,No,No,2,853.5,Yes
7783-YKGDV,Female,40,12,Yes,Fiber optic,No,Yes,0,2991.0,Yes
4374-YMUSQ,Male,52,34,Yes,Fiber optic,Yes,Yes,1,3487.5,No
4513-CXYIX,Female,28,71,Yes,Fiber optic,No,No,2,2421.0,No
3957-HHLMR,Female,63,70,Yes,DSL,No,Yes,0,1956.0,No
7803-XOCCZ,Female,31,52,Yes,Fiber optic,No,No,0,2521.5,No
5736-YEJAX,Male,29,69,Yes,DSL,Yes,No,1,2383.5,No
5609-CEBID,Female,45,20,Yes,Fiber optic,No,Yes,1,2823.0,Yes
8981-FJGLA,Male,33,11,Yes,Fiber optic,No,No,0,2340.0,No
7218-HKQFK,Male,31,2,Yes,Fiber optic,Yes,Yes,2,2826.0,Yes
4636-QRJKY,Female,49,6,Yes,Fiber optic,No,No,2,2415.0,Yes
1135-LMECX,Female,20,1,Yes,DOCSIS,No internet service,No internet service,0,595.5,No
4332-MUOEZ,Male,21,20,Yes,Fiber optic,No,Yes,1,2829.0,No
8535-SFUTN,Male,22,61,Yes,Fiber optic,Yes,Yes,0,3193.5,No
5956-VKDTT,Female,58,5,Yes,Fiber optic,No,No,2,2230.5,Yes
8677-HDZEE,Female,52,56,Yes,Fiber optic,Yes,Yes,0,3163.5,No
2475-MROZF,Male,34,30,Yes,Fiber optic,No,No,2,2850.0,No
9412-GHEEC,Male,45,40,Yes,Fiber optic,Yes,Yes,1,3144.0,Yes
3482-ABPKK,Female,28,28,Yes,DSL,No,No,0,1629.0,No
6705-LXORM,Female,33,5,Yes,Fiber optic,No,No,2,2101.5,No
0257-ZESQC,Female,54,27,Yes,Fiber optic,No,No,2,2256.0,Yes
7531-GQHME,Male,50,12,Yes,DOCSIS,No internet service,No internet service,1,601.5,No
5174-ITUMV,Male,62,67,Yes,Fiber optic,Yes,Yes,0,3162.0,No
4109-CYRBD,Male,45,29,Yes,DSL,No,No,1,1548.0,No
0913-XWSCN,Male,40,55,Yes,Fiber optic,No,Yes,1,2565.0,No
6825-UYPFK,Female,22,23,Yes,Fiber optic,No,No,2,2268.0,Yes
8397-MVTAZ,Male,61,34,Yes,Fiber optic,Yes,Yes,1,3001.5,Yes
0750-EBAIU,Male,18,52,Yes,Fiber optic,Yes,No,1,2737.5,No
8606-CIQUL,Male,19,72,Yes,Fiber optic,Yes,Yes,1,3472.5,No
3571-DPYUH,Male,22,58,Yes,Fiber optic,Yes,No,1,2841.0,No
7601-GNDYK,Male,34,35,Yes,DOCSIS,No internet service,No internet service,2,588.0,No
0356-OBMAC,Female,61,56,Yes,Fiber optic,Yes,No,2,2997.0,No
8067-NIOYM,Female,38,24,Yes,DOCSIS,No internet service,No internet service,2,633.0,No
1403-GYAFU,Male,23,70,Yes,DOCSIS,No internet service,No internet service,1,601.5,No
4234-XTNEA,Male,60,2,Yes,Fiber optic,Yes,No,0,2398.5,No
1297-VQDRP,Male,29,68,Yes,Fiber optic,Yes,Yes,2,3214.5,No
9282-IZGQK,Female,55,1,Yes,Fiber optic,No,Yes,1,2550.0,Yes
5348-CAGXB,Male,63,12,Yes,Fiber optic,Yes,No,1,2686.5,No
0621-HJWXJ,Female,29,63,Yes,Fiber optic,No,No,0,2446.5,No
5844-QVTAT,Female,41,33,Yes,DSL,No,No,1,1753.5,No
8905-IAZPF,Female,36,69,Yes,Fiber optic,Yes,Yes,0,2869.5,No
5394-MEITZ,Female,19,60,Yes,DSL,Yes,Yes,0,2418.0,No
6859-QNXIQ,Female,22,72,Yes,Fiber optic,Yes,Yes,1,3393.0,No
2782-LFZVW,Female,22,11,Yes,DSL,No,Yes,0,1768.5,No
2866-IKBTM,Female,25,1,Yes,DOCSIS,No internet service,No internet service,1,586.5,No
1342-JPNKI,Male,50,10,Yes,Fiber optic,Yes,No,0,2581.5,Yes
2817-NTQDO,Male,22,13,No,DSL,Yes,No,1,1366.5,Yes
7129-AZJDE,Male,28,34,Yes,Fiber optic,No,Yes,2,2368.5,No
6986-IJDHX,Male,20,39,Yes,Fiber optic,Yes,No,2,2589.0,Yes
2560-PPCHE,Female,39,65,Yes,Fiber optic,Yes,Yes,1,3151.5,No
4676-MQUEA,Male,63,50,Yes,Fiber optic,Yes,No,2,3057.0,No
8138-EALND,Male,63,15,Yes,DOCSIS,No internet service,No internet service,0,592.5,No
3580-HYCSP,Male,38,72,Yes,Fiber optic,Yes,Yes,0,3309.0,No
1352-HNSAW,Female,40,72,Yes,Fiber optic,Yes,Yes,1,3468.0,No
2075-PUEPR,Male,60,55,Yes,DOCSIS,No internet service,No internet service,1,580.5,No
1982-FEBTD,Female,53,23,Yes,DOCSIS,No internet service,No internet service,1,768.0,No
5301-GAUUY,Male,45,32,Yes,Fiber optic,No,No,2,2410.5,Yes
5791-KAJFD,Female,44,56,Yes,DSL,No,Yes,2,2062.5,No
2654-VBVPB,Female,32,1,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
1154-HYWWO,Male,61,38,Yes,DSL,Yes,No,2,2118.0,No
2501-XWWTZ,Male,58,11,Yes,Fiber optic,No,No,0,2106.0,No
3716-UVSPD,Male,62,1,Yes,DSL,No,No,2,1479.0,No
6815-ABQFQ,Male,31,56,Yes,Fiber optic,Yes,Yes,2,3217.5,No
7343-EOBEU,Male,46,3,Yes,DOCSIS,No internet service,No internet service,0,708.0,No
3701-SFMUH,Male,53,7,Yes,DSL,Yes,Yes,2,2091.0,No
6103-LIANB,Male,64,59,Yes,Fiber optic,Yes,Yes,2,2985.0,No
7319-VENRZ,Male,62,7,Yes,DSL,Yes,No,1,1929.0,No
5846-NEQVZ,Male,38,71,Yes,DSL,No,Yes,1,2125.5,No
6967-QIQRV,Male,35,15,Yes,Fiber optic,Yes,Yes,2,3057.0,No
5781-RFZRP,Male,45,71,Yes,DSL,Yes,No,2,2205.0,No
0939-YAPAF,Female,18,35,Yes,Fiber optic,Yes,Yes,2,3007.5,Yes
0308-IVGOK,Female,62,11,No,DSL,No,No,1,1212.0,No
7293-LSCDV,Female,63,60,Yes,DOCSIS,No internet service,No internet service,0,577.5,No
7025-WCBNE,Male,19,47,Yes,DSL,No,No,1,1788.0,No
5756-JYOJT,Female,59,11,Yes,DSL,No,Yes,0,1947.0000000000002,No
4710-FDUIZ,Male,57,56,Yes,Fiber optic,Yes,Yes,2,3009.0,Yes
6030-REHUX,Female,45,28,Yes,Fiber optic,Yes,Yes,2,3325.5,No
9548-LIGTA,Male,28,61,Yes,DSL,Yes,Yes,0,2431.5,No
5150-LJNSR,Male,24,31,Yes,Fiber optic,Yes,No,1,2941.5,No
8270-RKSAP,Male,32,9,Yes,Fiber optic,No,No,0,2115.0,No
6522-YRBXD,Male,29,35,Yes,Fiber optic,No,Yes,1,2836.5,No
2640-LYMOV,Male,38,2,Yes,DOCSIS,No internet service,No internet service,0,589.5,No
1218-VKFPE,Female,55,12,Yes,DOCSIS,No internet service,No internet service,2,570.0,Yes
3627-FHKBK,Female,32,1,Yes,Fiber optic,No,No,0,2259.0,Yes
2865-TCHJW,Female,19,4,Yes,Fiber optic,Yes,No,1,2676.0,Yes
1423-BMPBQ,Female,51,1,Yes,DOCSIS,No internet service,No internet service,0,570.0,No
2393-DIVAI,Female,39,3,Yes,DOCSIS,No internet service,No internet service,1,600.0,No
5192-EBGOV,Female,64,1,Yes,Fiber optic,Yes,No,1,2571.0,Yes
4568-KNYWR,Male,27,52,Yes,DSL,Yes,No,1,1897.5,No
8752-IMQOS,Male,49,5,Yes,DOCSIS,No internet service,No internet service,2,603.0,No
0742-LAFQK,Male,47,72,Yes,Fiber optic,No,Yes,0,2974.5,No
0795-LAFGP,Male,21,71,Yes,DSL,Yes,Yes,0,2712.0,No
0619-OLYUR,Male,61,72,Yes,Fiber optic,Yes,Yes,1,3357.0,No
5512-IDZEI,Male,33,46,Yes,DOCSIS,No internet service,No internet service,0,747.0,No
0459-SPZHJ,Male,30,63,Yes,DSL,Yes,Yes,0,2505.0,No
0215-BQKGS,Male,49,30,Yes,Fiber optic,No,No,0,2529.0,No
9244-ZVAPM,Male,39,1,Yes,DSL,No,No,2,1368.0,No
0719-SYFRB,Female,19,12,Yes,DSL,No,No,1,1849.5,Yes
8208-EUMTE,Male,51,16,No,DSL,Yes,No,1,1645.5,No
5172-MIGPM,Male,23,4,Yes,DSL,No,Yes,2,1966.5,No
1710-RCXUS,Male,26,51,Yes,Fiber optic,No,Yes,2,2710.5,No
0374-FIUCA,Male,42,65,Yes,DOCSIS,No internet service,No internet service,0,612.0,No
5839-SUYVZ,Male,61,16,Yes,Fiber optic,No,No,2,2236.5,No
5173-ZXXXL,Male,22,2,Yes,DOCSIS,No internet service,No internet service,0,598.5,No
1096-ADRUX,Female,47,66,Yes,Fiber optic,No,No,2,2227.5,No
2001-MCUUW,Male,30,46,Yes,Fiber optic,Yes,Yes,0,3259.5,No
2731-GJRDG,Female,62,32,Yes,Fiber optic,Yes,Yes,0,3286.5,No
4723-BEGSG,Male,34,72,Yes,DSL,Yes,Yes,0,2599.5,No
6516-NKQBO,Male,27,38,Yes,DSL,Yes,Yes,0,2430.0,No
8672-OAUPW,Male,18,51,Yes,DSL,No,No,2,1435.5,No
8207-DMRVL,Male,54,72,Yes,Fiber optic,Yes,Yes,2,3436.5,No
3419-SNJJD,Female,28,65,Yes,Fiber optic,Yes,Yes,1,3157.5,Yes
6543-CPZMK,Male,46,9,No,DSL,No,No,0,898.5,Yes
4765-OXPPD,Female,53,9,Yes,DSL,No,No,1,1950.0,Yes
2804-ETQDK,Male,64,66,Yes,DOCSIS,No internet service,No internet service,1,616.5,No
6689-VRRTK,Female,57,44,Yes,Fiber optic,Yes,Yes,0,3294.0,No
7138-GIRSH,Male,46,50,Yes,DSL,No,Yes,2,2085.0,No
9396-ZSFLL,Female,21,15,Yes,DSL,No,No,0,1465.5,No
6464-KEXXH,Male,23,8,No,DSL,No,No,1,757.5,No
7134-MJPDY,Female,29,66,Yes,Fiber optic,Yes,Yes,1,3085.5,No
5240-CAOYT,Female,35,57,Yes,Fiber optic,No,No,1,2626.5,No
4059-IIEBK,Female,45,7,Yes,Fiber optic,No,No,1,2356.5,No
4881-JVQOD,Male,31,10,No,DSL,No,Yes,1,1036.5,No
0516-UXRMT,Female,42,62,Yes,Fiber optic,No,No,2,2761.5,No
4851-BQDNX,Male,31,40,Yes,Fiber optic,Yes,No,0,2551.5,No
5148-HKFIR,Female,26,20,Yes,DOCSIS,No internet service,No internet service,0,591.0,No
1009-IRMNA,Female,25,7,Yes,DOCSIS,No internet service,No internet service,0,600.0,Yes
3003-CMDUU,Female,64,25,Yes,Fiber optic,Yes,Yes,2,2854.5,No
5016-IBERQ,Male,42,23,Yes,Fiber optic,No,No,1,2527.5,No
6797-UCJHZ,Female,55,66,Yes,Fiber optic,Yes,Yes,1,3138.0,No
2469-DTSGX,Female,37,72,Yes,Fiber optic,Yes,Yes,2,3349.5,No
4554-YGZIH,Male,57,49,Yes,Fiber optic,No,Yes,1,2701.5,Yes
5099-BAILX,Male,55,43,Yes,Fiber optic,Yes,Yes,2,3322.5,Yes
9931-KGHOA,Female,18,46,Yes,DSL,No,No,2,1650.0,No
1775-KWJKQ,Male,33,72,Yes,DSL,Yes,Yes,1,2695.5,No
7665-VIGUD,Male,48,10,Yes,DOCSIS,No internet service,No internet service,1,610.5,No
9411-TPQQV,Female,20,40,No,DSL,Yes,Yes,1,1636.5,No
7207-RMRDB,Female,42,65,Yes,Fiber optic,Yes,Yes,2,3165.0,Yes
7954-MLBUN,Male,23,31,Yes,Fiber optic,Yes,Yes,0,2983.5,No
2077-DDHJK,Female,36,68,Yes,DSL,No,No,1,2127.0,No
4913-EHYUI,Male,40,56,Yes,Fiber optic,Yes,Yes,0,3136.5,Yes
0195-IESCP,Male,53,10,Yes,Fiber optic,No,Yes,0,2557.5,Yes
9574-BOSMD,Male,49,68,Yes,DOCSIS,No internet service,No internet service,1,762.0,No
4580-TMHJU,Female,43,43,Yes,DSL,Yes,No,1,1684.5,Yes
0970-ETWGE,Male,41,1,Yes,Fiber optic,Yes,Yes,1,2686.5,Yes
4908-XAXAY,Female,42,49,Yes,Fiber optic,No,Yes,2,2695.5,No
8404-VLQFB,Female,25,15,Yes,DOCSIS,No internet service,No internet service,1,757.5,No
1626-ERCMM,Male,61,20,Yes,Fiber optic,Yes,Yes,2,2836.5,Yes
0887-HJGAR,Male,35,1,Yes,DSL,No,No,1,1371.0,Yes
2391-IPLOP,Male,28,50,Yes,DSL,Yes,No,2,2089.5,No
5644-PDMZC,Female,32,2,Yes,Fiber optic,No,Yes,0,2685.0,Yes
3509-GWQGF,Male,62,24,Yes,Fiber optic,No,No,0,2100.0,No
9576-ANLXO,Female,31,3,Yes,Fiber optic,No,No,2,2086.5,Yes
2024-BASKD,Female,60,1,Yes,Fiber optic,No,No,2,2238.0,Yes
5845-BZZIB,Male,23,35,Yes,DOCSIS,No internet service,No internet service,2,603.0,No
1140-UKVZG,Female,34,17,Yes,DOCSIS,No internet service,No internet service,1,744.0,No
4160-AMJTL,Female,45,8,Yes,DOCSIS,No internet service,No internet service,1,589.5,Yes
5183-SNMJQ,Male,29,10,Yes,Fiber optic,Yes,Yes,0,2853.0,No
8100-PNJMH,Male,53,68,Yes,DSL,Yes,Yes,0,2665.5,No
7838-LAZFO,Male,42,45,Yes,DSL,Yes,Yes,0,2364.0,No
4464-JCOLN,Male,28,2,Yes,DOCSIS,No internet service,No internet service,0,595.5,Yes
2085-JVGAD,Male,35,37,Yes,DOCSIS,No internet service,No internet service,1,610.5,No
5650-VDUDS,Female,50,4,No,DSL,No,No,2,727.5,Yes
